tweet_id,name,breed,stage,rating_numerator,rating_denominator,favourite_count,retweet_count,timestamp,source,text,expanded_urls,jpg_url,img_num
853639147608842240,Ash,German Shepherd,None,13.0,10.0,37198,11265,2017-04-16 16:00:07,Twitter for iPhone,A photographer took pictures before and after he told his bunny he's a good boy. Here are the results. 13/10 https://t.co/wiQZIsaWUe,"https://twitter.com/dog_rates/status/853639147608842240/photo/1,https://twitter.com/dog_rates/status/853639147608842240/photo/1",https://pbs.twimg.com/media/C9i8RhhXoAAdkMT.jpg,1
852912242202992640,None,Great Dane,None,12.0,10.0,9658,2037,2017-04-14 15:51:39,Twitter for iPhone,"Meet Benny. He likes being adorable and making fun of you while you're on the trampoline. 12/10 let's help him out

https://t.co/aVMjBqAy1x https://t.co/7gx2LksT3U","https://www.gofundme.com/bennys-medical-bills,https://twitter.com/dog_rates/status/852912242202992640/photo/1,https://twitter.com/dog_rates/status/852912242202992640/photo/1",https://pbs.twimg.com/media/C9YnKK3VoAAxn1E.jpg,1
852672615818899456,Tucker,Golden Retriever,None,12.0,10.0,15939,2388,2017-04-13 23:59:28,Twitter for iPhone,This is Aspen. She's never tasted a stick so succulent. On the verge of tears. A face of pure appreciation. 12/10 https://t.co/VlyBzOXHEW,https://twitter.com/dog_rates/status/852672615818899456/photo/1,https://pbs.twimg.com/media/C9VNNp1XkAEWRFb.jpg,1
852553447878664193,Tobi,Bloodhound,None,13.0,10.0,17492,3885,2017-04-13 16:05:56,Twitter for iPhone,This is Jarod. He likes having his belly brushed. Tongue ejects when you hit the right spot. 13/10 downright h*ckin adorable https://t.co/ArnxkyD2kC,"https://twitter.com/dog_rates/status/852553447878664193/photo/1,https://twitter.com/dog_rates/status/852553447878664193/photo/1",https://pbs.twimg.com/media/C9Tg1bPW0AkAMDI.jpg,1
852189679701164033,Wilson,Bernese Mountain Dog,None,12.0,10.0,12217,1741,2017-04-12 16:00:27,Twitter for iPhone,This is Sailor. He has collected the best dirt in the area. As any good boy would. Under the impression you know what to do next. 12/10 https://t.co/jrFzScKWEG,https://twitter.com/dog_rates/status/852189679701164033/photo/1,https://pbs.twimg.com/media/C9OV99SXsAEmj1U.jpg,1
851591660324737024,Charlie,Cardigan,None,11.0,10.0,17300,3819,2017-04-11 00:24:08,Twitter for iPhone,Oh jeez u did me quite the spook little fella. We normally don't rate triceratops but this one seems suspiciously good. 11/10 would pet well https://t.co/BMtfCmNbnS,https://twitter.com/dog_rates/status/851591660324737024/photo/1,https://pbs.twimg.com/media/C9F2FG5WAAAJ0iN.jpg,1
851224888060895234,Poppy,Standard Poodle,None,13.0,10.0,22090,6350,2017-04-10 00:06:42,Twitter for iPhone,"Meet Snoop. His number one passion is sticking his head out of car windows, so he purchased some doggles. Stylish af. 13/10 happy travels https://t.co/iHYfZdz444","https://twitter.com/dog_rates/status/851224888060895234/photo/1,https://twitter.com/dog_rates/status/851224888060895234/photo/1,https://twitter.com/dog_rates/status/851224888060895234/photo/1,https://twitter.com/dog_rates/status/851224888060895234/photo/1",https://pbs.twimg.com/media/C9AohFoWsAUmxDs.jpg,3
850753642995093505,Gidget,Pug,None,11.0,10.0,33348,10352,2017-04-08 16:54:09,Twitter for iPhone,"This is Kyle. He made a joke about your shoes, then stuck his tongue out at you. Uncalled for. Step the h*ck up Kyle. 11/10 would forgive https://t.co/hLQ2Ilg2uN","https://twitter.com/dog_rates/status/850753642995093505/photo/1,https://twitter.com/dog_rates/status/850753642995093505/photo/1",https://pbs.twimg.com/media/C8576jrW0AEYWFy.jpg,1
850380195714523136,Rhino,Yorkshire Terrier,None,13.0,10.0,13994,2915,2017-04-07 16:10:12,Twitter for iPhone,This is Leo. He's a personal triathlon coach. Currently overseeing this athlete's push-pups. H*ckin brutal. 13/10 would do all he asks of me https://t.co/FXZQtBcnTO,https://twitter.com/dog_rates/status/850380195714523136/video/1,https://pbs.twimg.com/ext_tw_video_thumb/850380153985355777/pu/img/lFouhg-EZvJs8eMr.jpg,1
850145622816686080,Orion,Kelpie,None,11.0,10.0,17519,4244,2017-04-07 00:38:06,Twitter for iPhone,This is Riley. He's making new friends. Jubilant as h*ck for the fun times ahead. 11/10 for all pups pictured https://t.co/PCX25VV78l,"https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1",https://pbs.twimg.com/media/C8xS655XkAAv9vo.jpg,2
850019790995546112,Eevee,Shetland Sheepdog,Pupper,12.0,10.0,21944,5459,2017-04-06 16:18:05,Twitter for iPhone,Say hello to Boomer. He's a sandy pupper. Having a h*ckin blast. 12/10 would pet passionately https://t.co/ecb3LvExde,"https://twitter.com/dog_rates/status/850019790995546112/photo/1,https://twitter.com/dog_rates/status/850019790995546112/photo/1,https://twitter.com/dog_rates/status/850019790995546112/photo/1",https://pbs.twimg.com/media/C8vgfTsXgAA561h.jpg,3
849776966551130114,Charlie,Chihuahua,None,12.0,10.0,32390,8404,2017-04-06 00:13:11,Twitter for iPhone,Seriously guys? Again? We only rate dogs. Please stop submitting other things like this super good hammerhead shark. Thank you... 12/10 https://t.co/TCMC90mSOT,"https://twitter.com/dog_rates/status/849776966551130114/photo/1,https://twitter.com/dog_rates/status/849776966551130114/photo/1",https://pbs.twimg.com/media/C8sDpDWWsAE5P08.jpg,2
849412302885593088,Miguel,Schipperke,None,12.0,10.0,17039,3487,2017-04-05 00:04:08,Twitter for iPhone,This is Noosh. He noticed you were in the shower and thought you could use some company. 12/10 h*ckin loyal https://t.co/Uq3ChFgWA3,"https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1",https://pbs.twimg.com/media/C8m3-iQVoAAETnF.jpg,4
848690551926992896,Daisy,Flat-Coated Retriever,None,12.0,10.0,27104,4826,2017-04-03 00:16:10,Twitter for iPhone,Please stop sending in animals other than dogs. We only rate dogs. Not Furry Ecuadorian Sea Turtles. Thank you... 12/10 https://t.co/UOE79zb6VU,https://twitter.com/dog_rates/status/848690551926992896/photo/1,https://pbs.twimg.com/media/C8cnjHuXsAAoZQf.jpg,1
848324959059550208,Blue,Malamute,None,12.0,10.0,20229,4037,2017-04-02 00:03:26,Twitter for iPhone,Meet Odin. He's supposed to be giving directions but he'd rather look at u like that. Should probably buckle pup. 12/10 distracting as h*ck https://t.co/1pSqUbLQ5Z,https://twitter.com/dog_rates/status/848324959059550208/photo/1,https://pbs.twimg.com/media/C8XbDR1WAAAxND8.jpg,1
848212111729840128,Pete,Bedlington Terrier,None,6.0,10.0,17618,3444,2017-04-01 16:35:01,Twitter for iPhone,"This is Jerry. He's doing a distinguished tongue slip. Slightly patronizing tbh. You think you're better than us, Jerry? 6/10 hold me back https://t.co/DkOBbwulw1",https://twitter.com/dog_rates/status/848212111729840128/photo/1,https://pbs.twimg.com/media/C8V0aI5V0AAgO9m.jpg,1
847842811428974592,Reggie,Bernese Mountain Dog,None,12.0,10.0,5935,1522,2017-03-31 16:07:33,Twitter for iPhone,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help

https://t.co/zK4cpKPFfU https://t.co/7Xvoalr798","https://www.gofundme.com/help-save-rontu,https://twitter.com/dog_rates/status/847842811428974592/photo/1",https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,1
847606175596138505,Samson,Cardigan,None,12.0,10.0,20208,3774,2017-03-31 00:27:14,Twitter for iPhone,This is Cannon. He just heard something behind him. Fr*ckin frightened af. 12/10 don't look back just run https://t.co/WTPBWT6Ux1,https://twitter.com/dog_rates/status/847606175596138505/photo/1,https://pbs.twimg.com/media/C8NNUDBUMAE0XxJ.jpg,1
847251039262605312,Mia,Airedale,None,12.0,10.0,22036,4800,2017-03-30 00:56:03,Twitter for iPhone,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight https://t.co/zhbRIZQgnq,"https://twitter.com/dog_rates/status/847251039262605312/photo/1,https://twitter.com/dog_rates/status/847251039262605312/photo/1",https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,1
847157206088847362,Leo,Staffordshire Bullterrier,None,11.0,10.0,21588,6572,2017-03-29 18:43:12,Twitter for iPhone,"Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that

https://t.co/Jlb9L0m3J0 https://t.co/Eh7fGFuy6r","https://www.petfinder.com/petdetail/37334596,https://twitter.com/dog_rates/status/847157206088847362/photo/1,https://twitter.com/dog_rates/status/847157206088847362/photo/1",https://pbs.twimg.com/media/C8G0_CMWsAAjjAY.jpg,2
847116187444137987,None,American Staffordshire Terrier,None,11.0,10.0,23108,3583,2017-03-29 16:00:12,Twitter for iPhone,Unbelievable... We. Only. Rate. Dogs. Please stop sending in other things like this Blossoming Flop Kangaroo. Thank you... 11/10 https://t.co/EeeErAbso0,https://twitter.com/dog_rates/status/847116187444137987/photo/1,https://pbs.twimg.com/media/C8GPrNDW4AAkLde.jpg,1
846874817362120707,Astrid,Shetland Sheepdog,None,13.0,10.0,21685,4404,2017-03-29 00:01:05,Twitter for iPhone,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10 https://t.co/P7PBGqrKSe","https://twitter.com/dog_rates/status/846874817362120707/photo/1,https://twitter.com/dog_rates/status/846874817362120707/photo/1",https://pbs.twimg.com/media/C8C0JYHW0AAy-7u.jpg,2
846514051647705089,Malcolm,Golden Retriever,Doggo,13.0,10.0,48410,13076,2017-03-28 00:07:32,Twitter for iPhone,This is Barney. He's an elder doggo. Hitches a ride when he gets tired. Waves goodbye before he leaves. 13/10 please come back soon https://t.co/cFAasDXauK,"https://twitter.com/dog_rates/status/846514051647705089/photo/1,https://twitter.com/dog_rates/status/846514051647705089/photo/1,https://twitter.com/dog_rates/status/846514051647705089/photo/1",https://pbs.twimg.com/media/C79sB4xXwAEvwKY.jpg,2
846153765933735936,Alfie,Giant Schnauzer,None,13.0,10.0,34394,10226,2017-03-27 00:15:53,Twitter for iPhone,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af https://t.co/a0CkS5ExFR,"https://twitter.com/dog_rates/status/846153765933735936/photo/1,https://twitter.com/dog_rates/status/846153765933735936/photo/1",https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg,1
846042936437604353,None,Golden Retriever,None,12.0,10.0,17256,3224,2017-03-26 16:55:29,Twitter for iPhone,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop https://t.co/0hLkztpiOW,https://twitter.com/dog_rates/status/846042936437604353/photo/1,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg,1
845812042753855489,Mutt,Samoyed,None,13.0,10.0,31737,9894,2017-03-26 01:38:00,Twitter for iPhone,We usually don't rate polar bears but this one seems extra good. Majestic as h*ck. 13/10 would hug for a while https://t.co/TLNexlqzXP,"https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1",https://pbs.twimg.com/media/C7ztkInW0AEh1CD.jpg,1
845677943972139009,Bear,Chow,None,12.0,10.0,27154,5365,2017-03-25 16:45:08,Twitter for iPhone,"C'mon guys. Please only send in dogs. We only rate dogs, not Exceptional-Tongued Peruvian Floor Bears. Thank you... 12/10 https://t.co/z30iQLiXNo",https://twitter.com/dog_rates/status/845677943972139009/photo/1,https://pbs.twimg.com/media/C7xzmngWkAAAp9C.jpg,1
845397057150107648,Beebop,Dandie Dinmont,Doggo,13.0,10.0,8241,2072,2017-03-24 22:08:59,Twitter for iPhone,"Say hello to Mimosa. She's an emotional support doggo who helps her owner with PTSD. 13/10, but she needs your help

https://t.co/L6mLzrd7Mx https://t.co/jMutBFdw5o","https://www.gofundme.com/help-save-a-pup,https://twitter.com/dog_rates/status/845397057150107648/photo/1,https://twitter.com/dog_rates/status/845397057150107648/photo/1",https://pbs.twimg.com/media/C7t0IzLWkAINoft.jpg,1
845306882940190720,Alexander,Irish Water Spaniel,Pupper,12.0,10.0,25225,6039,2017-03-24 16:10:40,Twitter for iPhone,This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry https://t.co/7mPCF4ZwEk,https://twitter.com/dog_rates/status/845306882940190720/photo/1,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,1
844973813909606400,Boots,Labrador Retriever,None,12.0,10.0,16361,3617,2017-03-23 18:07:10,Twitter for iPhone,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady https://t.co/B1iBuSq3hr",https://twitter.com/dog_rates/status/844973813909606400/photo/1,https://pbs.twimg.com/media/C7nzMwTV4AARz4t.jpg,1
844704788403113984,Tucker,Labrador Retriever,None,13.0,10.0,42022,11633,2017-03-23 00:18:10,Twitter for iPhone,This is Luna. It's her first time outside and a bee stung her nose. Completely h*ckin uncalled for. 13/10 where's the bee I just wanna talk https://t.co/2RYiLGHuPN,https://twitter.com/dog_rates/status/844704788403113984/photo/1,https://pbs.twimg.com/media/C7j-hkSW0AIxCZC.jpg,1
844223788422217728,Charlie,Labrador Retriever,None,12.0,10.0,14753,2450,2017-03-21 16:26:50,Twitter for iPhone,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would forgive then pet https://t.co/H38HB6rBTx,https://twitter.com/dog_rates/status/844223788422217728/photo/1,https://pbs.twimg.com/media/C7dJCnqU4AAswat.jpg,1
843856843873095681,Cupid,Labrador Retriever,None,12.0,10.0,23211,5220,2017-03-20 16:08:44,Twitter for iPhone,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10 https://t.co/f5C5l5wa0e,https://twitter.com/dog_rates/status/843856843873095681/photo/1,https://pbs.twimg.com/media/C7X7Ui0XgAA3m19.jpg,1
843604394117681152,Pawnd,Labrador Retriever,None,11.0,10.0,18310,3081,2017-03-19 23:25:35,Twitter for iPhone,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both https://t.co/wHUElL84RC,https://twitter.com/dog_rates/status/843604394117681152/photo/1,https://pbs.twimg.com/media/C7UVuE_U0AI8GGl.jpg,1
843235543001513987,Pilot,Pembroke,None,13.0,10.0,23315,6852,2017-03-18 22:59:54,Twitter for iPhone,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck https://t.co/DKwp2ByMsL,"https://twitter.com/dog_rates/status/843235543001513987/photo/1,https://twitter.com/dog_rates/status/843235543001513987/photo/1,https://twitter.com/dog_rates/status/843235543001513987/photo/1",https://pbs.twimg.com/media/C7PGQJAWwAAibui.jpg,1
842846295480000512,None,Labrador Retriever,None,13.0,10.0,16440,4023,2017-03-17 21:13:10,Twitter for iPhone,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af https://t.co/nFpNgCWWYs,https://twitter.com/dog_rates/status/842846295480000512/photo/1,https://pbs.twimg.com/media/C7JkO0rX0AErh7X.jpg,1
842765311967449089,Ike,Labrador Retriever,None,12.0,10.0,7321,1439,2017-03-17 15:51:22,Twitter for iPhone,"Meet Indie. She's not a fan of baths but she's definitely a fan of hide &amp; seek. 12/10 click the link to help Indie

https://t.co/fvGkIuAlFK https://t.co/kiCFtmJd7l","https://www.gofundme.com/get-indie-home/,https://twitter.com/dog_rates/status/842765311967449089/photo/1,https://twitter.com/dog_rates/status/842765311967449089/photo/1",https://pbs.twimg.com/media/C7IalMVX0AATKRD.jpg,1
842535590457499648,Toby,Pembroke,None,13.0,10.0,19637,3937,2017-03-17 00:38:32,Twitter for iPhone,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero https://t.co/Tf0rh9ZgZe,https://twitter.com/dog_rates/status/842535590457499648/photo/1,https://pbs.twimg.com/media/C7FJpgVW4AIDzi6.jpg,1
842163532590374912,None,French Bulldog,None,12.0,10.0,26569,6568,2017-03-16 00:00:07,Twitter for iPhone,Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug with permission https://t.co/o6E0hB3xZl,"https://twitter.com/dog_rates/status/842163532590374912/photo/1,https://twitter.com/dog_rates/status/842163532590374912/photo/1",https://pbs.twimg.com/media/C6_3QgMWsAMNnAk.jpg,2
842115215311396866,Sweet,Chow,None,12.0,10.0,15204,3386,2017-03-15 20:48:07,Twitter for iPhone,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with https://t.co/iDK4OyQJoy,"https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1",https://pbs.twimg.com/media/C6_LTCZWoAAKm_O.jpg,1
841680585030541313,Scooter,Chihuahua,None,12.0,10.0,27854,8748,2017-03-14 16:01:03,Twitter for iPhone,"This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here. 12/10 would pet with caution https://t.co/qUOijSlPnj",https://twitter.com/dog_rates/status/841680585030541313/photo/1,https://pbs.twimg.com/media/C65AA7_WoAEGqA9.jpg,1
841439858740625411,Wilson,Labrador Retriever,None,14.0,10.0,13755,4168,2017-03-14 00:04:30,Twitter for iPhone,Here we have some incredible doggos for #K9VeteransDay. All brave as h*ck. Salute your dog in solidarity. 14/10 for all https://t.co/SVNMdFqKDL,"https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1",https://pbs.twimg.com/media/C61lFFiWoAAJdiL.jpg,3
841314665196081154,Cash,Afghan Hound,None,13.0,10.0,17305,5312,2017-03-13 15:47:01,Twitter Web Client,This is Max. There's no way in h*ck you're taking his pacifier. Binky promises it's not happening. 13/10 very good stubborn boy https://t.co/9lVAqDEvZ5,https://twitter.com/dog_rates/status/841314665196081154/video/1,https://pbs.twimg.com/ext_tw_video_thumb/841311812641533952/pu/img/sBUGt8u76n9azPWI.jpg,1
841077006473256960,Winston,Brittany Spaniel,None,12.0,10.0,24926,5991,2017-03-13 00:02:39,Twitter for iPhone,This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/XKJrmO4fAQ,https://twitter.com/dog_rates/status/841077006473256960/photo/1,https://pbs.twimg.com/media/C6wbE5bXUAAh1Hv.jpg,1
840632337062862849,Hobbes,Golden Retriever,None,12.0,10.0,9761,1972,2017-03-11 18:35:42,Twitter for iPhone,"Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https://t.co/JesYTzb1Jo https://t.co/5cncH08G1o","https://www.gofundme.com/3hgsuu0,https://twitter.com/dog_rates/status/840632337062862849/photo/1",https://pbs.twimg.com/media/C6qGphPV4AEKrdc.jpg,1
840268004936019968,Paisley,Chesapeake Bay Retriever,None,12.0,10.0,20950,6497,2017-03-10 18:27:58,Twitter for iPhone,This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12/10 mistake happen https://t.co/8Wsr6b4RjE,"https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1",https://pbs.twimg.com/media/C6k7SaEXUAg83_J.jpg,3
839990271299457024,Gabe,Staffordshire Bullterrier,None,13.0,10.0,14640,2597,2017-03-10 00:04:21,Twitter for iPhone,Meet Sojourner. His nose is a Fibonacci Spiral. Legendary af. 13/10 we must protect him at all costs https://t.co/r7W1NbkOtr,"https://twitter.com/dog_rates/status/839990271299457024/photo/1,https://twitter.com/dog_rates/status/839990271299457024/photo/1",https://pbs.twimg.com/media/C6g-sX-VsAAHfJ9.jpg,2
839549326359670784,None,Norwich Terrier,None,12.0,10.0,29957,8805,2017-03-08 18:52:12,Twitter for iPhone,"Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily oblige https://t.co/GuxEXTdnMu",https://twitter.com/dog_rates/status/839549326359670784/photo/1,https://pbs.twimg.com/media/C6atpTLWYAIL7bU.jpg,1
839239871831150596,Duchess,Leonberg,None,13.0,10.0,29684,7422,2017-03-07 22:22:32,Twitter for iPhone,This is Odie. He's big. 13/10 would attempt to ride https://t.co/JEXB9RwBmm,"https://twitter.com/dog_rates/status/839239871831150596/photo/1,https://twitter.com/dog_rates/status/839239871831150596/photo/1,https://twitter.com/dog_rates/status/839239871831150596/photo/1",https://pbs.twimg.com/media/C6WUNadWYAAPxHv.jpg,3
838921590096166913,Sundance,Border Terrier,None,13.0,10.0,12183,2357,2017-03-07 01:17:48,Twitter for iPhone,This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze https://t.co/oXVu9pNZZv,https://twitter.com/dog_rates/status/838921590096166913/photo/1,https://pbs.twimg.com/media/C6Ryuf7UoAAFX4a.jpg,1
838561493054533637,Flash,Kelpie,None,13.0,10.0,11892,1504,2017-03-06 01:26:54,Twitter for iPhone,This is Walter. His owner has been watching all the Iditarod coverage and is convinced Walter can be a sled dog. 13/10 Walter isn't so sure https://t.co/0av1PEehFI,https://twitter.com/dog_rates/status/838561493054533637/photo/1,https://pbs.twimg.com/media/C6MrOsEXQAENOds.jpg,1
838476387338051585,Sunny,Great Pyrenees,None,13.0,10.0,24664,5484,2017-03-05 19:48:43,Twitter for iPhone,This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley https://t.co/51FXNuouHI,"https://twitter.com/dog_rates/status/838476387338051585/photo/1,https://twitter.com/dog_rates/status/838476387338051585/photo/1,https://twitter.com/dog_rates/status/838476387338051585/photo/1",https://pbs.twimg.com/media/C6Ld0wYWgAQQqMC.jpg,3
838083903487373313,Howie,Chow,None,13.0,10.0,19183,3582,2017-03-04 17:49:08,Twitter for iPhone,This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 pettable af https://t.co/meUc8jufAO,"https://twitter.com/dog_rates/status/838083903487373313/photo/1,https://twitter.com/dog_rates/status/838083903487373313/photo/1",https://pbs.twimg.com/media/C6F42cGUYAAIKsX.jpg,2
837820167694528512,Jazzy,Golden Retriever,Pupper,12.0,10.0,37277,8952,2017-03-04 00:21:08,Twitter for iPhone,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK6jlgdH","https://twitter.com/dog_rates/status/837820167694528512/photo/1,https://twitter.com/dog_rates/status/837820167694528512/photo/1",https://pbs.twimg.com/media/C6CI_jbVAAA3-a1.jpg,1
837471256429613056,Finn,Norwegian Elkhound,None,12.0,10.0,13967,2631,2017-03-03 01:14:41,Twitter for iPhone,This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the directions. 12/10 https://t.co/u51tzXSVi3,"https://twitter.com/dog_rates/status/837471256429613056/photo/1,https://twitter.com/dog_rates/status/837471256429613056/photo/1",https://pbs.twimg.com/media/C59LpELWUAEUmYh.jpg,1
837366284874571778,Bo,American Staffordshire Terrier,None,13.0,10.0,23074,6005,2017-03-02 18:17:34,Twitter for iPhone,This is Lucy. She has a portrait of herself on her ear. Excellent for identification pupposes. 13/10 innovative af https://t.co/uNmxbL2lns,https://twitter.com/dog_rates/status/837366284874571778/photo/1,https://pbs.twimg.com/media/C57sMJwXMAASBSx.jpg,1
837110210464448512,Wafer,Siberian Husky,Pupper,13.0,10.0,17480,2731,2017-03-02 01:20:01,Twitter for iPhone,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B,https://twitter.com/dog_rates/status/837110210464448512/photo/1,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg,1
836989968035819520,Tom,Toy Poodle,None,12.0,10.0,13879,2610,2017-03-01 17:22:13,Twitter for iPhone,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him https://t.co/beWUzGVKRM,https://twitter.com/dog_rates/status/836989968035819520/photo/1,https://pbs.twimg.com/media/C52V7PzWcAA_pVv.jpg,1
836753516572119041,Florence,Schipperke,Doggo,12.0,10.0,21029,5237,2017-03-01 01:42:39,Twitter for iPhone,This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo anymore. 12/10 https://t.co/GZmNEdyoJY,https://twitter.com/dog_rates/status/836753516572119041/photo/1,https://pbs.twimg.com/media/C5y-4VwWcAIcaoj.jpg,1
836260088725786625,Ken,Borzoi,None,13.0,10.0,23177,4850,2017-02-27 17:01:56,Twitter for iPhone,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy https://t.co/gA2GECjiQD,https://twitter.com/dog_rates/status/836260088725786625/photo/1,https://pbs.twimg.com/media/C5r-G2IUwAA6KBY.jpg,1
836001077879255040,Strudel,Samoyed,None,13.0,10.0,20924,4935,2017-02-26 23:52:43,Twitter for iPhone,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract https://t.co/uRdKlFArQE,"https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1",https://pbs.twimg.com/media/C5oSiskU0AE8sJ_.jpg,4
835574547218894849,None,Staffordshire Bullterrier,None,11.0,10.0,19447,4121,2017-02-25 19:37:50,Twitter for iPhone,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q,"https://twitter.com/dog_rates/status/835574547218894849/photo/1,https://twitter.com/dog_rates/status/835574547218894849/photo/1",https://pbs.twimg.com/media/C5iOnigWcAAU3Ry.jpg,1
835297930240217089,Binky,Rottweiler,None,12.0,10.0,17847,3381,2017-02-25 01:18:40,Twitter for iPhone,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO,https://twitter.com/dog_rates/status/835297930240217089/photo/1,https://pbs.twimg.com/media/C5eTCOVUsAAWhvc.jpg,1
835264098648616962,Dudley,Chesapeake Bay Retriever,None,12.0,10.0,8503,1939,2017-02-24 23:04:14,Twitter for iPhone,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU","https://www.gofundme.com/lolas-life-saving-surgery-funds,https://twitter.com/dog_rates/status/835264098648616962/photo/1,https://twitter.com/dog_rates/status/835264098648616962/photo/1",https://pbs.twimg.com/media/C5d0QtvXMAI_7uz.jpg,2
835172783151792128,Jack,Border Collie,None,12.0,10.0,28552,6516,2017-02-24 17:01:22,Twitter for iPhone,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL,"https://twitter.com/dog_rates/status/835172783151792128/photo/1,https://twitter.com/dog_rates/status/835172783151792128/photo/1",https://pbs.twimg.com/media/C5chM_jWAAQmov9.jpg,2
